Year,Month,Day,Hour,Wave_Height,Wave_Dir,Wave_Period
2010,8,17,6,1.05,7.91,328.91
2010,8,17,9,1.05,8.3,332
2010,8,17,12,1.1,9.8,315.1
2010,8,17,15,1.14,9.71,313.68
2010,8,17,18,1.15,9.4,324.2
2010,8,17,21,1.15,9.11,317.06
2010,8,18,0,1.17,8.97,312.73
2010,8,18,3,1.32,8.86,309.22
2010,8,18,6,1.66,5.23,37.45
2010,8,18,9,1.86,6.2,27.86
2010,8,18,12,1.93,6.82,19.45
2010,8,18,15,1.99,7.47,8.74
2010,8,18,18,2.12,8.14,1.79
2010,8,18,21,2.27,8.61,5.75
2010,8,19,0,2.36,9.42,4.5
2010,8,19,3,2.43,9.7,2.08
2010,8,19,6,2.46,9.73,1.61
2010,8,19,9,2.45,9.48,2.69
2010,8,19,12,2.4,9.42,1.07
2010,8,19,15,2.33,9.38,0.48
2010,8,19,18,2.26,9.34,1.37
2010,8,19,21,2.19,9.28,3.59
2010,8,20,0,2.08,9.17,5.94
2010,8,20,3,2.07,9.03,7.65
2010,8,20,6,2.14,8.88,8.85
2010,8,20,9,2.07,8.71,9.37
2010,8,20,12,1.89,8.54,9.21
2010,8,20,15,1.74,8.4,9.64
2010,8,20,18,1.69,8.26,9.71
2010,8,20,21,1.74,8.14,9.78
2010,8,21,0,1.89,5.49,162.01
2010,8,21,3,1.81,5.72,169.32
2010,8,21,6,1.69,5.84,172.97
2010,8,21,9,1.67,5.89,180.19
2010,8,21,12,1.97,6.09,185.01
2010,8,21,15,2.52,6.51,189.84
2010,8,21,18,3.48,7.52,194.5
2010,8,21,21,4.57,8.83,226.87
2010,8,22,0,4.29,8.9,233.22
2010,8,22,3,3.33,8.18,222
2010,8,22,6,2.73,7.59,216.55
2010,8,22,9,2.36,7.4,211.59
2010,8,22,12,2.23,6.94,231.04
2010,8,22,15,2.24,6.93,252.37
2010,8,22,18,2.24,7.1,272.55
2010,8,22,21,2.19,7.34,303.33
2010,8,23,0,2.07,7.38,311.61
2010,8,23,3,1.94,7.34,316.49
2010,8,23,6,1.84,7.28,319.64
2010,8,23,9,1.78,7.33,322.61
2010,8,23,12,1.8,8.25,331.61
2010,8,23,15,1.87,9.61,357
2010,8,23,18,1.97,10.27,0.3
2010,8,23,21,2,10.16,4.63
2010,8,24,0,1.99,9.5,9.75
2010,8,24,3,2,9.25,13.32
2010,8,24,6,2.13,9.16,15.47
2010,8,24,9,2.38,9.09,16.99
2010,8,24,12,2.75,8.91,17.34
2010,8,24,15,3.13,7.67,14.79
2010,8,24,18,3.25,7.74,11.35
2010,8,24,21,3.21,7.59,10.27
2010,8,25,0,3.01,7.42,12.08
2010,8,25,3,2.79,7.22,18.25
2010,8,25,6,2.56,7.28,23.67
2010,8,25,9,2.35,7.37,23.82
2010,8,25,12,2.22,7.43,21.22
2010,8,25,15,2.12,7.43,16.19
2010,8,25,18,2.04,7.44,10.99
2010,8,25,21,1.95,7.53,8.76
2010,8,26,0,1.85,7.82,8.85
2010,8,26,3,1.77,7.92,11.03
2010,8,26,6,1.74,7.75,8.64
2010,8,26,9,1.72,7.57,7
2010,8,26,12,1.67,7.46,5.74
2010,8,26,15,1.61,7.39,6.35
2010,8,26,18,1.52,7.38,10.06
2010,8,26,21,1.44,7.44,13.79
2010,8,27,0,1.39,7.55,16.28
2010,8,27,3,1.35,7.66,17.86
2010,8,27,6,1.29,7.67,18.74
2010,8,27,9,1.21,7.61,19.21
2010,8,27,12,1.13,7.52,19.36
2010,8,27,15,1.07,7.42,19.21
2010,8,27,18,1.04,7.29,18.93
2010,8,27,21,1.01,7.01,17.91
2010,8,28,0,0.94,6.83,18.3
2010,8,28,3,0.88,6.73,18.14
2010,8,28,6,0.91,6.18,347.56
2010,8,28,9,0.98,6.03,325.75
2010,8,28,12,0.97,5.89,306.23
2010,8,28,15,0.91,5.92,321.64
2010,8,28,18,0.88,6.08,348.47
2010,8,28,21,0.89,6.14,327.42
2010,8,29,0,0.91,6.12,318.94
2010,8,29,3,0.95,5.94,318.03
2010,8,29,6,1.11,5.89,327.77
2010,8,29,9,1.46,4.82,16.21
2010,8,29,12,1.86,5.34,16.81
2010,8,29,15,2.13,5.75,14.69
2010,8,29,18,2.22,5.97,9.05
2010,8,29,21,2.14,6.06,5.87
2010,8,30,0,1.99,5.82,10.6
2010,8,30,3,1.83,5.63,6.05
2010,8,30,6,1.65,7.94,305.31
2010,8,30,9,1.49,7.72,309.41
2010,8,30,12,1.39,7.54,311.89
2010,8,30,15,1.32,7.37,313.37
2010,8,30,18,1.29,7.11,315.45
2010,8,30,21,1.37,6.79,315.76
2010,8,31,0,1.44,5.69,300.61
2010,8,31,3,1.43,5.86,298.47
2010,8,31,6,1.38,5.88,295.77
2010,8,31,9,1.36,5.94,301.88
2010,8,31,12,1.39,6.05,295.74
2010,8,31,15,1.42,6.13,289.69
2010,8,31,18,1.4,6.14,287.06
2010,8,31,21,1.37,6.2,287.8
2010,9,1,0,1.35,6.4,291.91
2010,9,1,3,1.32,6.52,305
2010,9,1,6,1.27,6.45,305.33
2010,9,1,9,1.23,6.34,311.13
2010,9,1,12,1.19,6.29,315.88
2010,9,1,15,1.17,6.33,320.54
2010,9,1,18,1.17,7.28,344.77
2010,9,1,21,1.17,7.09,337.68
2010,9,2,0,1.16,6.91,342.08
2010,9,2,3,1.14,6.81,345.31
2010,9,2,6,1.1,6.7,347.79
2010,9,2,9,1.06,6.62,349.48
2010,9,2,12,1.04,6.53,350.14
2010,9,2,15,1.03,6.47,351.06
2010,9,2,18,1.03,17.59,261.82
2010,9,2,21,1.02,17.52,262.7
2010,9,3,0,1.01,16.19,261.29
2010,9,3,3,1.04,16.05,260.84
2010,9,3,6,1.02,16.04,260.79
2010,9,3,9,0.96,15.93,261.08
2010,9,3,12,0.96,14.77,260.1
2010,9,3,15,1.01,14.63,259.98
2010,9,3,18,1,14.62,259.94
2010,9,3,21,0.94,14.62,260
2010,9,4,0,0.91,14.4,260.07
2010,9,4,3,0.92,13.88,259.44
2010,9,4,6,0.95,13.74,258.96
2010,9,4,9,0.96,13.5,258
2010,9,4,12,0.95,13.29,257
2010,9,4,15,0.92,13.16,256.34
2010,9,4,18,0.87,13.02,255.86
2010,9,4,21,0.82,12.43,255.58
2010,9,5,0,0.8,12.04,255.05
2010,9,5,3,0.79,11.91,254.63
2010,9,5,6,0.77,11.8,254.22
2010,9,5,9,0.73,11.56,253.44
2010,9,5,12,0.71,10.98,252.41
2010,9,5,15,0.69,10.87,252.72
2010,9,5,18,0.69,10.86,252.4
2010,9,5,21,0.71,10.79,251.9
2010,9,6,0,0.72,10.51,251.39
2010,9,6,3,0.72,9.93,250.38
2010,9,6,6,0.71,9.7,250.38
2010,9,6,9,0.7,9.61,250.47
2010,9,6,12,0.68,9.59,250.74
2010,9,6,15,0.67,9.55,251.12
2010,9,6,18,0.66,9.4,246.99
2010,9,6,21,0.7,6.68,206.44
2010,9,7,0,0.78,7.07,203.06
2010,9,7,3,0.86,7.26,201.44
2010,9,7,6,0.92,7.35,198.32
2010,9,7,9,0.98,7.59,195.49
2010,9,7,12,1.06,7.97,195.01
2010,9,7,15,1.13,8.1,191.32
2010,9,7,18,1.22,8.27,187.56
2010,9,7,21,1.46,8.8,186.59
2010,9,8,0,1.75,9.46,181.63
2010,9,8,3,1.91,9.74,181.95
2010,9,8,6,1.93,10.1,178.67
2010,9,8,9,1.92,10.6,183.81
2010,9,8,12,1.93,10.52,183.9
2010,9,8,15,1.98,9.94,178.57
2010,9,8,18,1.97,9.72,178.6
2010,9,8,21,1.89,9.61,178.2
2010,9,9,0,1.8,9.58,177.91
2010,9,9,3,1.71,9.62,178.35
2010,9,9,6,1.62,9.68,178.55
2010,9,9,9,1.54,9.75,177.17
2010,9,9,12,1.57,9.86,175.47
2010,9,9,15,1.68,9.94,175.18
2010,9,9,18,1.72,9.82,176.1
2010,9,9,21,1.67,9.6,178.03
2010,9,10,0,1.64,9.04,175.52
2010,9,10,3,1.69,8.87,178.71
2010,9,10,6,1.76,8.82,181.67
2010,9,10,9,1.93,8.74,185
2010,9,10,12,2.34,6.89,175.4
2010,9,10,15,2.68,7.38,177.51
2010,9,10,18,2.83,7.51,176.58
2010,9,10,21,2.98,7.54,175.67
2010,9,11,0,3.34,7.63,174.85
2010,9,11,3,3.5,7.92,180.05
2010,9,11,6,3.05,7.83,173.6
2010,9,11,9,2.64,7.61,171.02
2010,9,11,12,2.33,7.47,171.85
2010,9,11,15,2.11,7.26,182.36
2010,9,11,18,1.9,6.9,188.22
2010,9,11,21,1.68,6.66,196.79
2010,9,12,0,1.48,6.31,194.89
2010,9,12,3,1.32,6.06,202
2010,9,12,6,1.19,8.64,261.9
2010,9,12,9,1.1,8.49,263.69
2010,9,12,12,1.07,8.36,263.16
2010,9,12,15,1.15,8.22,254.09
2010,9,12,18,1.27,8.13,242.37
2010,9,12,21,1.36,8.07,234.73
2010,9,13,0,1.45,8,232.64
2010,9,13,3,1.61,10.68,257.76
2010,9,13,6,1.81,10.42,259.21
2010,9,13,9,2.01,9.95,262.16
2010,9,13,12,2.37,5.78,189.89
2010,9,13,15,2.88,6.36,178.24
2010,9,13,18,3.24,6.88,173.2
2010,9,13,21,3.13,7,178.68
2010,9,14,0,2.92,6.98,182.86
2010,9,14,3,2.67,7.12,192.62
2010,9,14,6,2.5,7.05,202.73
2010,9,14,9,2.45,6.86,208.19
2010,9,14,12,2.41,9.07,261.67
2010,9,14,15,2.39,9.05,262.89
2010,9,14,18,2.39,8.93,261.53
2010,9,14,21,2.42,8.76,253.5
2010,9,15,0,2.45,8.8,245.48
2010,9,15,3,2.57,9.36,242.97
2010,9,15,6,2.73,12.02,263.28
2010,9,15,9,2.74,11.79,264.41
2010,9,15,12,2.66,11.83,264.77
2010,9,15,15,2.61,11.94,265.07
2010,9,15,18,2.77,12.13,269.72
2010,9,15,21,2.98,12.1,276.66
2010,9,16,0,3.45,11.73,282.42
2010,9,16,3,4.97,11.12,320.13
2010,9,16,6,5.81,11.45,326.67
2010,9,16,9,5.68,11.42,332.08
2010,9,16,12,5.86,11.4,334.3
2010,9,16,15,6.15,12.24,333.67
2010,9,16,18,6.42,12.33,338.23
2010,9,16,21,6.66,12.16,342.74
2010,9,17,0,6.37,12.13,345.5
2010,9,17,3,5.94,12.03,347.66
2010,9,17,6,5.87,11.82,348.25
2010,9,17,9,6.24,11.41,342.71
2010,9,17,12,6.47,11.22,341.7
2010,9,17,15,6.43,11.09,341.25
2010,9,17,18,6.25,10.98,341.23
2010,9,17,21,5.99,10.89,341.67
2010,9,18,0,5.57,10.76,341.94
2010,9,18,3,5.09,10.28,336.37
2010,9,18,6,4.71,9.97,336.7
2010,9,18,9,4.34,9.82,336.97
2010,9,18,12,4.01,9.65,336.6
2010,9,18,15,3.73,9.26,333.16
2010,9,18,18,3.46,9.03,334.2
2010,9,18,21,3.21,8.93,334.67
2010,9,19,0,3.01,8.84,334.34
2010,9,19,3,2.87,8.67,331.09
2010,9,19,6,2.68,8.43,331.86
2010,9,19,9,2.45,8.31,332.71
2010,9,19,12,2.28,8.22,333.41
2010,9,19,15,2.12,8.16,334.08
2010,9,19,18,1.98,8.12,334.74
2010,9,19,21,1.86,8.08,335.47
2010,9,20,0,1.76,8.05,336.34
2010,9,20,3,1.68,8.01,337.27
2010,9,20,6,1.61,7.94,337.96
2010,9,20,9,1.54,7.84,337.24
2010,9,20,12,1.5,7.75,337.74
2010,9,20,15,1.51,7.65,338.38
2010,9,20,18,1.48,7.59,339.35
2010,9,20,21,1.46,7.56,340.63
2010,9,21,0,1.48,7.55,341.64
2010,9,21,3,1.54,7.51,342.02
2010,9,21,6,1.6,7.46,342.03
2010,9,21,9,1.65,7.41,341.72
2010,9,21,12,1.73,7.41,340.52
2010,9,21,15,1.8,7.46,338.74
2010,9,21,18,1.81,10.03,320.67
2010,9,21,21,1.76,10.04,312.4
2010,9,22,0,1.74,9.94,307.65
2010,9,22,3,2.36,5.32,185.07
2010,9,22,6,2.77,6.32,188.44
2010,9,22,9,2.83,6.65,189.04
2010,9,22,12,2.83,6.81,195.1
2010,9,22,15,2.72,6.91,198.15
2010,9,22,18,2.56,6.94,200.1
2010,9,22,21,2.37,7.09,232.94
2010,9,23,0,2.63,7.16,359.01
2010,9,23,3,2.65,7.22,359.95
2010,9,23,6,2.54,7.22,0.26
2010,9,23,9,2.72,7.64,356.55
2010,9,23,12,2.91,8.19,345.2
2010,9,23,15,3.03,8.04,347.94
2010,9,23,18,3.13,7.98,350.34
2010,9,23,21,3.11,7.99,351.49
2010,9,24,0,3.06,7.99,351.56
2010,9,24,3,3.14,8.1,350.44
2010,9,24,6,3.4,8.24,349.81
2010,9,24,9,3.63,8.39,349.89
2010,9,24,12,3.73,8.64,349.33
2010,9,24,15,3.96,8.85,347.95
2010,9,24,18,4.15,9.03,348.86
2010,9,24,21,4.06,9.09,350.4
2010,9,25,0,3.82,9.11,349.55
2010,9,25,3,3.59,9.08,348.34
2010,9,25,6,3.41,8.98,348.17
2010,9,25,9,3.28,15.13,268.68
2010,9,25,12,3.14,15.16,268.46
2010,9,25,15,3,14.72,269.01
2010,9,25,18,2.88,14.47,269.08
2010,9,25,21,2.77,14.31,268.45
2010,9,26,0,2.63,13.78,267.96
2010,9,26,3,2.51,13.37,268.65
2010,9,26,6,2.37,13.22,268.46
2010,9,26,9,2.25,12.92,266.45
2010,9,26,12,2.15,12.41,268.97
2010,9,26,15,2.01,12.26,267.89
2010,9,26,18,1.86,12.16,265.33
2010,9,26,21,1.73,11.83,262.88
2010,9,27,0,1.61,11.39,273.16
2010,9,27,3,1.52,11.43,270.36
2010,9,27,6,1.47,11.29,267.38
2010,9,27,9,1.44,11.1,265.86
2010,9,27,12,1.41,10.82,265.47
2010,9,27,15,1.36,10.27,264.9
2010,9,27,18,1.31,10.1,264
2010,9,27,21,1.24,10.08,264.28
2010,9,28,0,1.2,10.54,264.37
2010,9,28,3,1.22,10.79,260.95
2010,9,28,6,1.23,10.69,261.18
2010,9,28,9,1.21,10.15,257.25
2010,9,28,12,1.16,9.87,258.52
2010,9,28,15,1.15,9.67,259.66
2010,9,28,18,1.17,9.44,257.9
2010,9,28,21,1.31,9.35,258.09
2010,9,29,0,1.65,5.15,193.29
2010,9,29,3,2.06,5.91,191.42
2010,9,29,6,2.38,6.4,190.63
2010,9,29,9,2.61,6.83,189.76
2010,9,29,12,2.8,6.93,185.56
2010,9,29,15,3.01,7.09,182.08
2010,9,29,18,3.18,7.46,185.85
2010,9,29,21,3.29,7.57,184.44
2010,9,30,0,3.43,7.71,183.52
2010,9,30,3,3.73,8.13,188
2010,9,30,6,4.08,8.33,184.9
2010,9,30,9,4.33,8.53,182.46
2010,9,30,12,4.47,8.9,188.08
2010,9,30,15,4.47,8.99,188.11
2010,9,30,18,4.27,9.02,188.98
2010,9,30,21,3.96,9,190.44
2010,10,1,0,3.65,8.9,191.52
2010,10,1,3,3.42,8.6,184.85
2010,10,1,6,3.36,8.32,181.41
2010,10,1,9,3.63,8.32,178.4
2010,10,1,12,3.97,8.56,176.92
2010,10,1,15,4.17,9.07,180.42
2010,10,1,18,4.35,9.26,179.36
2010,10,1,21,4.73,9.71,182.13
2010,10,2,0,5.11,9.93,179.13
2010,10,2,3,5.4,10.02,176.48
2010,10,2,6,5.68,10.07,175.1
2010,10,2,9,5.86,10.13,174.72
2010,10,2,12,5.79,10.1,175.11
2010,10,2,15,5.38,9.99,175.31
2010,10,2,18,4.97,9.83,175.85
2010,10,2,21,4.57,9.63,176.32
2010,10,3,0,4.39,9.28,172.37
2010,10,3,3,4.42,9.17,170.42
2010,10,3,6,4.25,9.03,170.03
2010,10,3,9,3.84,8.79,171.69
2010,10,3,12,3.32,8.24,168.26
2010,10,3,15,3.28,7.77,165.19
2010,10,3,18,3.62,7.9,165.76
2010,10,3,21,4.1,8.24,164.11
2010,10,4,0,4.57,8.59,165.09
2010,10,4,3,4.16,9.02,168.73
2010,10,4,6,3.6,9.11,169.44
2010,10,4,9,3.12,9.11,172.14
2010,10,4,12,2.86,9,175.71
2010,10,4,15,2.85,8.53,171.82
2010,10,4,18,2.93,8.2,174.94
2010,10,4,21,3.1,8.03,177.83
2010,10,5,0,3.33,7.86,175.75
2010,10,5,3,3.58,7.77,174.52
2010,10,5,6,3.88,8.09,179.57
2010,10,5,9,4.1,8.27,179.1
2010,10,5,12,4.33,8.35,177.53
2010,10,5,15,4.38,8.43,176.92
2010,10,5,18,4.51,8.51,175.82
2010,10,5,21,4.53,8.64,174.42
2010,10,6,0,4.51,8.57,174.03
2010,10,6,3,4.53,8.33,174.74
2010,10,6,6,4.38,8.1,174.6
2010,10,6,9,4.17,14.16,254.95
2010,10,6,12,3.88,14,255.28
2010,10,6,15,3.56,13.71,252.63
2010,10,6,18,3.28,13.41,254.17
2010,10,6,21,3.12,13.18,256.8
2010,10,7,0,3.06,12.98,259.23
2010,10,7,3,3.02,12.62,256.15
2010,10,7,6,2.97,12.24,258.47
2010,10,7,9,2.9,12.05,260.22
2010,10,7,12,2.76,11.72,261.61
2010,10,7,15,2.64,6.74,194.03
2010,10,7,18,2.56,6.64,191.83
2010,10,7,21,2.43,6.48,187.42
2010,10,8,0,2.29,6.37,188.62
2010,10,8,3,2.14,6.4,190.44
2010,10,8,6,2,6.33,192.22
2010,10,8,9,1.9,6.09,192.66
2010,10,8,12,1.82,9.77,258.16
2010,10,8,15,1.75,9.9,258.7
2010,10,8,18,1.72,9.96,260.9
2010,10,8,21,1.73,10.05,265.08
2010,10,9,0,1.74,10.13,271.34
2010,10,9,3,1.78,10.03,277.87
2010,10,9,6,1.8,9.67,281.62
2010,10,9,9,1.78,9.37,273.59
2010,10,9,12,1.74,9.23,276.5
2010,10,9,15,1.66,10.85,268.74
2010,10,9,18,1.53,10.85,269.35
2010,10,9,21,1.39,10.8,268.79
2010,10,10,0,1.23,10.57,266.14
2010,10,10,3,1.06,10.08,270.75
2010,10,10,6,1.04,7.76,314.15
2010,10,10,9,1.22,7.69,330.19
2010,10,10,12,1.48,4.3,40.6
2010,10,10,15,1.76,8.57,348.08
2010,10,10,18,1.97,8.64,349.51
2010,10,10,21,2.11,9.75,1.75
2010,10,11,0,2.18,10.57,8.65
2010,10,11,3,2.17,10.63,7.83
2010,10,11,6,2.11,10.55,6.85
2010,10,11,9,2.03,10.08,0.48
2010,10,11,12,1.94,9.85,0.29
2010,10,11,15,1.84,9.71,0.37
2010,10,11,18,1.75,9.55,0.9
2010,10,11,21,1.67,9.42,0.11
2010,10,12,0,1.62,9.34,0.59
2010,10,12,3,1.58,10.62,7.13
2010,10,12,6,1.54,9.42,2.86
2010,10,12,9,1.5,9.61,6.59
2010,10,12,12,1.46,9.66,7.71
2010,10,12,15,1.6,9.69,13.37
2010,10,12,18,1.92,9.91,17
2010,10,12,21,2.27,11.62,18.37
2010,10,13,0,2.52,11.8,15.73
2010,10,13,3,2.58,11.49,12.05
2010,10,13,6,2.5,11.06,10.65
2010,10,13,9,2.32,10.85,9.81
2010,10,13,12,2.14,10.63,9.22
2010,10,13,15,2.02,10.15,6.5
2010,10,13,18,1.99,9.9,4.49
2010,10,13,21,2.13,9.73,4.01
2010,10,14,0,2.33,9.24,4.17
2010,10,14,3,2.42,7.31,349.46
2010,10,14,6,2.37,7.52,352.48
2010,10,14,9,2.33,7.88,357.12
2010,10,14,12,2.35,8.46,4.94
2010,10,14,15,2.41,8.61,4.69
2010,10,14,18,2.49,8.88,7.96
2010,10,14,21,2.56,9.25,9.53
2010,10,15,0,2.56,9.47,10.89
2010,10,15,3,2.52,9.59,12.37
2010,10,15,6,2.41,9.53,12.49
2010,10,15,9,2.29,9.3,13.11
2010,10,15,12,2.18,9.11,13.29
2010,10,15,15,2.11,8.96,12.82
2010,10,15,18,2.11,8.75,9.9
2010,10,15,21,2.09,8.31,354.43
2010,10,16,0,2.04,8.21,348.13
2010,10,16,3,2.01,8.28,343.2
2010,10,16,6,1.98,11.59,274.97
2010,10,16,9,1.92,10.88,286.56
2010,10,16,12,1.84,10.72,288.48
2010,10,16,15,1.74,10.22,303.37
2010,10,16,18,1.64,9.99,301.43
2010,10,16,21,1.57,10,300.04
2010,10,17,0,1.56,10.05,301.11
2010,10,17,3,1.58,10.22,301.18
2010,10,17,6,1.64,10.56,278.24
2010,10,17,9,1.96,5.02,228.29
2010,10,17,12,2.44,5.72,218.85
2010,10,17,15,2.94,6.45,217
2010,10,17,18,3.12,6.98,228.43
2010,10,17,21,3.17,7.26,240.32
2010,10,18,0,3.27,7.47,240.77
2010,10,18,3,3.58,8.08,252.18
2010,10,18,6,4.15,9.03,263.51
2010,10,18,9,4.38,10.84,276.49
2010,10,18,12,4.19,11.66,271.72
2010,10,18,15,3.97,11.76,269.24
2010,10,18,18,3.82,11.78,267.51
2010,10,18,21,3.61,11.78,265.85
2010,10,19,0,3.48,11.93,271.03
2010,10,19,3,4.63,12.47,300.48
2010,10,19,6,5.62,12.25,315.72
2010,10,19,9,6.08,11.75,328.02
2010,10,19,12,6.26,11.92,336.26
2010,10,19,15,6.25,12,341.33
2010,10,19,18,6.1,11.94,344.67
2010,10,19,21,5.83,11.76,347.12
2010,10,20,0,5.44,11.38,349.54
2010,10,20,3,5.06,11.16,349.77
2010,10,20,6,4.77,11.09,349.57
2010,10,20,9,4.48,11.02,349.6
2010,10,20,12,4.21,10.92,349.74
2010,10,20,15,3.97,10.88,350.2
2010,10,20,18,3.76,10.94,351.24
2010,10,20,21,3.6,10.99,352.6
2010,10,21,0,3.52,10.92,353.49
2010,10,21,3,3.45,10.81,352.97
2010,10,21,6,3.5,10.68,350.83
2010,10,21,9,3.65,10.65,347.11
2010,10,21,12,3.82,10.87,342.09
2010,10,21,15,3.89,11,337.81
2010,10,21,18,3.93,11,334.87
2010,10,21,21,3.98,11.03,330.9
2010,10,22,0,3.98,11.28,326.82
2010,10,22,3,3.83,11.28,324.97
2010,10,22,6,4.48,12.83,312.81
2010,10,22,9,5.03,12.59,314.22
2010,10,22,12,4.5,12.03,319.18
2010,10,22,15,3.8,11.54,322.96
2010,10,22,18,3.18,11,329.35
2010,10,22,21,2.68,10.41,330
2010,10,23,0,2.38,10.33,338.52
2010,10,23,3,2.4,11.09,353.3
2010,10,23,6,2.92,10.86,355.53
2010,10,23,9,3.5,10.54,358.25
2010,10,23,12,3.6,10.43,0.59
2010,10,23,15,3.5,10.33,2.95
2010,10,23,18,3.43,10.25,5.3
2010,10,23,21,3.45,10.16,6.8
2010,10,24,0,3.57,10.1,6.49
2010,10,24,3,3.74,10.02,4.33
2010,10,24,6,3.95,9.94,1.47
2010,10,24,9,4.09,9.87,358.89
2010,10,24,12,4.15,9.81,356.97
2010,10,24,15,4.22,9.76,354.92
2010,10,24,18,4.34,9.81,352.21
2010,10,24,21,4.56,9.33,331.71
2010,10,25,0,4.69,10.89,355.83
2010,10,25,3,4.55,11.13,353.85
2010,10,25,6,4.38,11.43,354.69
2010,10,25,9,4.27,11.58,11.96
2010,10,25,12,4.07,9.96,341.98
2010,10,25,15,3.83,9.48,326.4
2010,10,25,18,3.6,9.29,329.36
2010,10,25,21,3.4,9.18,333.05
2010,10,26,0,3.19,9.15,337.76
2010,10,26,3,2.92,10.71,13.56
2010,10,26,6,2.64,10.65,15.34
2010,10,26,9,2.49,10.59,16.49
2010,10,26,12,2.68,10.49,17.1
2010,10,26,15,3.12,6.02,188.6
2010,10,26,18,3.5,6.81,188.13
2010,10,26,21,3.86,7.12,177.81
2010,10,27,0,4.54,7.63,174.05
2010,10,27,3,4.98,8.27,172.73
2010,10,27,6,4.88,8.42,172.36
2010,10,27,9,4.59,8.44,175.52
2010,10,27,12,4.3,8.4,184.98
2010,10,27,15,4.08,8.38,200.02
2010,10,27,18,4.18,8.26,223.67
2010,10,27,21,4.23,8.22,239.1
2010,10,28,0,4.35,8.37,249.62
2010,10,28,3,4.18,8.39,253.11
2010,10,28,6,3.78,8.36,249.8
2010,10,28,9,3.4,8.42,239.25
2010,10,28,12,3.08,8.34,229.94
2010,10,28,15,2.86,8.13,225.91
2010,10,28,18,2.8,7.78,238.73
2010,10,28,21,3.06,11.61,330.81
2010,10,29,0,3.64,11.74,338.42
2010,10,29,3,4.07,11.69,340.67
2010,10,29,6,4.16,11.38,353.51
2010,10,29,9,4.24,11.28,354.62
2010,10,29,12,4.22,11.27,354.6
2010,10,29,15,4.03,11.57,290.24
2010,10,29,18,4.17,9.93,337.41
2010,10,29,21,4.67,9.07,189.07
2010,10,30,0,5.3,9.3,181.41
2010,10,30,3,5.73,9.88,180.92
2010,10,30,6,5.97,10.02,182.93
2010,10,30,9,5.7,10,186.57
2010,10,30,12,5.35,9.85,188.94
2010,10,30,15,5.15,9.57,191.54
2010,10,30,18,5.17,9.27,194.17
2010,10,30,21,5.41,9.18,198.03
2010,10,31,0,5.75,9.21,201.03
2010,10,31,3,5.87,9.4,205.32
2010,10,31,6,5.79,9.61,231.79
2010,10,31,9,5.59,9.65,240.55
2010,10,31,12,5.14,9.38,239.1
2010,10,31,15,4.48,9.01,249.71
2010,10,31,18,4.06,8.95,264.29
2010,10,31,21,3.98,9.15,287.24
2010,11,1,0,4.07,9.82,306.94
2010,11,1,3,4.24,10.55,322.82
2010,11,1,6,4.27,10.93,330.03
2010,11,1,9,4.17,10.93,335.48
2010,11,1,12,4,10.82,339.68
2010,11,1,15,3.71,10.67,342.99
2010,11,1,18,3.25,10.63,346.59
2010,11,1,21,3.14,11.05,350.82
2010,11,2,0,3.65,6.19,178.33
2010,11,2,3,4.63,7.49,180.3
2010,11,2,6,5.09,8.44,189.06
2010,11,2,9,4.57,8.59,193.93
2010,11,2,12,4.08,8.39,196.9
2010,11,2,15,3.8,8.24,200.3
2010,11,2,18,3.74,8.06,204.18
2010,11,2,21,3.82,8.09,209.79
2010,11,3,0,4.05,8.24,216.21
2010,11,3,3,4.78,16.89,261.11
2010,11,3,6,5.19,15.88,261.86
2010,11,3,9,4.97,15.54,261.8
2010,11,3,12,4.66,14.9,260.89
2010,11,3,15,4.5,14.58,261.16
2010,11,3,18,4.56,14.35,261.48
2010,11,3,21,4.82,14.11,261.91
2010,11,4,0,5.2,10.56,261.09
2010,11,4,3,5.22,10.95,262.13
2010,11,4,6,4.91,11.42,263.33
2010,11,4,9,4.65,11.39,264.2
2010,11,4,12,4.4,11.24,264.62
2010,11,4,15,4.14,11.15,265.9
2010,11,4,18,3.86,11.13,267.86
2010,11,4,21,3.55,11.06,270.02
2010,11,5,0,3.26,10.85,271.58
2010,11,5,3,3,10.5,271.91
2010,11,5,6,2.82,10.02,279.64
2010,11,5,9,2.52,9.87,286.05
2010,11,5,12,2.73,8.12,348.84
2010,11,5,15,3.03,8.38,350.85
2010,11,5,18,3.2,9.04,344.9
2010,11,5,21,3.34,9.18,347.01
2010,11,6,0,3.47,9.3,347.3
2010,11,6,3,3.59,9.56,350.34
2010,11,6,6,3.71,9.94,348.95
2010,11,6,9,3.85,10.2,347.7
2010,11,6,12,3.95,10.59,350.32
2010,11,6,15,3.96,10.72,350.69
2010,11,6,18,3.97,10.7,351.42
2010,11,6,21,4,10.61,352.58
2010,11,7,0,3.94,10.52,353.39
2010,11,7,3,3.85,10.44,350.14
2010,11,7,6,3.77,10.37,351.3
2010,11,7,9,3.68,10.29,352.48
2010,11,7,12,3.59,10.24,353.21
2010,11,7,15,3.49,10.27,354.29
2010,11,7,18,3.31,10.38,356.23
2010,11,7,21,3.11,10.52,7.05
2010,11,8,0,3.04,10.61,8.22
2010,11,8,3,3.16,10.69,8.86
2010,11,8,6,3.25,10.79,9.53
2010,11,8,9,3.16,10.82,10.16
2010,11,8,12,3,10.75,10.17
2010,11,8,15,2.88,10.55,8.86
