YYYY  MM  DD  HH  mn     Hs(m)     Tp(s)  TheH(°N)   WS(m/s)  Thew(°N)
2009  12  11  12   0     2.830    13.580   260.760     1.381   329.534
2009  12  11  15   0     2.710    13.440   262.150     1.414    43.854
2009  12  11  18   0     2.570    13.280   263.420     1.817    55.085
2009  12  11  21   0     2.400    13.100   264.210     2.778    53.048
2009  12  12   0   0     2.200    12.780   264.460     2.701    64.099
2009  12  12   3   0     1.990    12.310   262.130     2.002    87.709
2009  12  12   6   0     1.780    12.130   262.870     2.200   101.004
2009  12  12   9   0     1.600    12.060   262.810     2.034    66.838
2009  12  12  12   0     1.550    12.220   261.230     0.796    82.786
2009  12  12  15   0     1.650    13.070   257.020     0.206   240.945
2009  12  12  18   0     1.710    12.970   255.500     1.587   228.576
2009  12  12  21   0     1.690    12.730   253.930     0.280   214.825
2009  12  13   0   0     1.640    12.290   251.070     3.222   247.175
2009  12  13   3   0     1.550    12.140   250.510     3.769   241.123
2009  12  13   6   0     1.490    12.020   249.970     6.457   236.433
2009  12  13   9   0     1.430    11.760   248.850     6.804   252.817
2009  12  13  12   0     1.370    11.140   248.880     5.060   273.513
2009  12  13  15   0     1.300    11.000   248.230     6.115   330.836
2009  12  13  18   0     1.220    10.920   247.370     5.026   340.231
2009  12  13  21   0     1.140    10.840   246.530     4.293   333.435
2009  12  14   0   0     1.120    10.710   245.650     1.666   248.518
2009  12  14   3   0     1.280    10.380   246.890     0.734   217.807
2009  12  14   6   0     1.420     5.990   290.020     1.173   184.399
2009  12  14   9   0     1.420     6.170   296.030     1.698   214.439
2009  12  14  12   0     1.350     6.240   299.580     0.423   263.211
2009  12  14  15   0     1.460     6.090   307.580     6.413   345.184
2009  12  14  18   0     1.620     5.910   324.960    10.267   353.962
2009  12  14  21   0     1.790     6.170   325.500     7.623     7.386
2009  12  15   0   0     2.120     6.920   334.230    12.536    33.779
2009  12  15   3   0     2.390     7.440   338.390     9.937    35.497
2009  12  15   6   0     2.480     7.630   343.560    10.903    27.059
2009  12  15   9   0     2.440     7.600   346.710     7.916    20.175
2009  12  15  12   0     2.380     7.520   350.080     8.589    13.260
2009  12  15  15   0     2.300     7.420   353.580     8.755     1.964
2009  12  15  18   0     2.180     7.330   357.290     8.155   357.962
2009  12  15  21   0     2.070     7.200     1.270     8.160    19.545
2009  12  16   0   0     1.980    14.950   262.600     6.984    49.239
2009  12  16   3   0     1.930    14.480   262.490     7.261    79.526
2009  12  16   6   0     2.010    14.020   262.640     7.672    72.321
2009  12  16   9   0     2.300    13.470   262.800    10.781    51.780
2009  12  16  12   0     2.560     6.340    28.310    13.226    47.298
2009  12  16  15   0     2.700     6.660    25.250    10.594    50.208
2009  12  16  18   0     2.790     6.920    27.150    12.103    49.625
2009  12  16  21   0     2.870     7.280    22.810    10.851    53.922
2009  12  17   0   0     2.880     7.510    23.280    11.727    54.440
2009  12  17   3   0     2.770     7.630    23.160     9.425    56.731
2009  12  17   6   0     2.570     7.740    22.910     6.472    55.131
2009  12  17   9   0     2.310     7.820    22.240     4.171    88.764
2009  12  17  12   0     2.050     7.850    18.910     2.180   103.526
2009  12  17  15   0     1.820     7.620    11.530     2.926   154.924
2009  12  17  18   0     1.600     7.390     2.550     3.391   190.879
2009  12  17  21   0     1.400     7.230   350.790     4.170   216.320
2009  12  18   0   0     1.230     7.000   351.780     4.830   207.361
2009  12  18   3   0     1.130     6.880   332.540     6.294   225.644
2009  12  18   6   0     1.120     6.820   321.650     7.652   220.017
2009  12  18   9   0     1.120     6.740   317.010     6.958   232.768
2009  12  18  12   0     1.380     6.130   321.020     4.982   193.702
2009  12  18  15   0     2.140     7.920   334.980     4.653   343.006
2009  12  18  18   0     3.010     9.080   333.960     7.978   356.191
2009  12  18  21   0     3.420     9.380   332.710     9.481   341.297
2009  12  19   0   0     3.450     9.340   331.920    10.984   331.802
2009  12  19   3   0     3.410     9.350   331.870     9.866   316.191
2009  12  19   6   0     3.360     9.870   337.740     7.325   293.835
2009  12  19   9   0     3.230    10.360   342.640     5.136   212.112
2009  12  19  12   0     3.330    10.570   350.720     9.181   206.872
2009  12  19  15   0     4.240    10.390   339.860    12.468   296.277
2009  12  19  18   0     5.220    10.890   336.770    15.591   316.663
2009  12  19  21   0     5.030    11.040   339.360    14.006   289.780
2009  12  20   0   0     4.470    11.050   340.180     3.904   232.807
2009  12  20   3   0     3.960    11.180   338.990     7.479   149.286
2009  12  20   6   0     3.810    13.020   321.240     8.665   145.723
2009  12  20   9   0     3.920    12.980   324.510    12.063   139.775
2009  12  20  12   0     3.920    12.910   328.810    11.606   142.034
2009  12  20  15   0     3.530    12.890   332.570    10.048   141.100
2009  12  20  18   0     3.140    11.360   341.220     5.307   114.489
2009  12  20  21   0     2.940    11.280   344.270     4.003   149.527
2009  12  21   0   0     2.840    11.440   346.350     3.318   170.282
2009  12  21   3   0     2.680    11.590   341.780     4.197   199.773
2009  12  21   6   0     2.520    11.400   346.760     6.575   218.020
2009  12  21   9   0     2.500    11.710   343.750     9.571   213.408
2009  12  21  12   0     2.640    11.670   344.840    11.779   210.964
2009  12  21  15   0     2.850    11.160   347.450    13.129   202.150
2009  12  21  18   0     2.990    10.710   346.480    13.248   205.579
2009  12  21  21   0     3.070     9.970   341.610    10.543   199.793
2009  12  22   0   0     3.160     9.640   270.590     9.756   198.156
2009  12  22   3   0     3.240     8.860   170.880     8.370   166.246
2009  12  22   6   0     3.320     8.410   167.210     9.808   154.193
2009  12  22   9   0     3.300     8.180   167.360    11.169   165.852
2009  12  22  12   0     3.040     7.950   168.920    11.729   196.086
2009  12  22  15   0     2.680     7.620   167.880    12.463   212.683
2009  12  22  18   0     2.430     7.430   168.440    10.255   221.838
2009  12  22  21   0     2.290     7.330   169.860     8.853   228.297
2009  12  23   0   0     2.270     7.300   171.750     6.379   223.984
2009  12  23   3   0     2.470    11.920   333.700     1.434   280.448
2009  12  23   6   0     2.730    11.920   336.130     0.819   278.427
2009  12  23   9   0     2.910    11.470   340.950     2.574   217.582
2009  12  23  12   0     3.070    11.260   341.250     4.043   206.755
2009  12  23  15   0     3.130    11.160   340.690     4.473   192.918
2009  12  23  18   0     3.090    10.960   340.800     5.402   199.240
2009  12  23  21   0     2.970    10.710   341.050     5.752   190.822
2009  12  24   0   0     2.840    10.240   343.900     5.113   191.508
2009  12  24   3   0     2.720     9.960   344.730     4.852   185.440
2009  12  24   6   0     2.670     9.650   346.740     4.447   164.745
2009  12  24   9   0     2.620     9.220   338.910     3.533   153.072
2009  12  24  12   0     2.520     8.990   338.740     3.540   163.254
2009  12  24  15   0     2.350     8.710   338.830     4.014   141.474
2009  12  24  18   0     2.130     8.180   322.290     5.001   144.276
2009  12  24  21   0     1.910     7.960   326.060     6.660   126.698
2009  12  25   0   0     1.700     7.670   317.010     5.923   106.477
2009  12  25   3   0     1.550     7.470   320.770     7.163    79.788
2009  12  25   6   0     1.480     7.430   321.560     6.377    79.976
2009  12  25   9   0     1.700     7.990   163.040     6.720    89.318
2009  12  25  12   0     1.920     8.020   165.870     7.843    74.014
2009  12  25  15   0     2.000     7.920   168.480     7.914    75.735
2009  12  25  18   0     2.050     7.750   170.160     8.719    69.944
2009  12  25  21   0     2.190     5.640    45.490    10.362    61.654
2009  12  26   0   0     2.280     5.870    43.590     9.056    49.927
2009  12  26   3   0     2.280     6.570    42.430     7.701    50.004
2009  12  26   6   0     2.250     6.920    34.570     4.983    47.440
2009  12  26   9   0     2.180     7.040    26.260     1.820    98.531
2009  12  26  12   0     2.060     7.980     5.260     4.072   127.517
2009  12  26  15   0     1.990     8.170     5.960     4.490   165.159
2009  12  26  18   0     1.970     8.330    11.190     3.434   145.199
2009  12  26  21   0     1.960     8.630    17.140     2.569   195.118
2009  12  27   0   0     1.910     8.890    12.920     1.357   101.476
2009  12  27   3   0     1.880     9.000    16.200     4.665   335.963
2009  12  27   6   0     2.100     9.130    22.590     6.366    17.837
2009  12  27   9   0     2.630     8.990    24.450     9.962   354.759
2009  12  27  12   0     2.960     8.510    25.040    11.702   353.622
2009  12  27  15   0     3.090     8.370    20.940    11.750   347.016
2009  12  27  18   0     3.310     8.570    17.120    11.420   355.178
2009  12  27  21   0     3.640    10.740   350.000    11.562   358.860
2009  12  28   0   0     4.600    10.680   349.920    10.600     2.433
2009  12  28   3   0     5.370    10.860   349.730    16.988   337.284
2009  12  28   6   0     4.730    10.540   352.570    14.749   330.602
2009  12  28   9   0     3.970     9.910   359.360    12.482   311.005
2009  12  28  12   0     3.650     9.110   356.620    13.177   299.308
2009  12  28  15   0     3.670     8.710   354.010     9.982   306.445
2009  12  28  18   0     3.530     8.630   345.510     7.294    26.460
2009  12  28  21   0     3.530    10.660   324.200    11.503   358.705
2009  12  29   0   0     3.840    10.940   328.350     8.538     9.915
2009  12  29   3   0     3.930    10.850   338.130     7.723    24.806
2009  12  29   6   0     3.860    10.360   347.410     5.583    49.577
2009  12  29   9   0     3.640    10.070   352.950     2.901    42.765
2009  12  29  12   0     3.340     9.830   356.900     0.802   265.711
2009  12  29  15   0     3.010     9.280   354.990     5.202   285.613
2009  12  29  18   0     3.000     8.990   354.120     5.973   339.107
2009  12  29  21   0     3.120     8.880   350.710     8.269   333.962
2009  12  30   0   0     3.000     8.820   350.180     7.296   341.044
2009  12  30   3   0     2.780     8.630   344.030     6.182   313.689
2009  12  30   6   0     2.620     8.500   343.110     3.147   314.099
2009  12  30   9   0     2.850     8.470   342.980     6.220   337.104
2009  12  30  12   0     3.630    10.720   347.910    10.591   355.614
2009  12  30  15   0     4.200    10.880   348.620     8.380    13.738
2009  12  30  18   0     4.280    10.880   350.310    11.882    28.118
2009  12  30  21   0     4.180    10.790   353.210    10.552    25.302
2009  12  31   0   0     4.000    10.700   356.840    11.961    20.814
2009  12  31   3   0     3.840    10.710   359.800     7.150    20.209
2009  12  31   6   0     3.830    10.880     1.760     7.429    12.596
2009  12  31   9   0     3.930    11.100     3.480     9.268     3.526
2009  12  31  12   0     3.990    11.150     4.360     9.219     7.981
2009  12  31  15   0     4.020    11.030     4.460    10.717    27.450
2009  12  31  18   0     4.000    10.840     3.980    12.295    33.354
2009  12  31  21   0     4.040    10.710     3.290     9.774    27.745
2010   1   1   0   0     4.160    10.620     2.760     6.639   139.520
2010   1   1   3   0     4.100    10.580     3.230    10.404     6.845
2010   1   1   6   0     3.940    10.540     4.360    10.960     7.339
2010   1   1   9   0     3.820    10.560     4.100    13.244    38.531
2010   1   1  12   0     3.700    10.550     2.600    12.093    43.995
2010   1   1  15   0     3.470    10.300     0.510    13.332    49.716
2010   1   1  18   0     3.120    10.010   359.460     7.510    68.765
2010   1   1  21   0     2.890     9.830   358.920     5.374   114.753
2010   1   2   0   0     2.730     9.640   359.090     7.328    82.788
2010   1   2   3   0     2.640     9.140     5.550     7.885    66.849
2010   1   2   6   0     2.590     8.860     7.880     8.522    68.161
2010   1   2   9   0     2.530     8.460    17.920     7.952    63.080
2010   1   2  12   0     2.360     8.160    14.560     6.912    54.539
2010   1   2  15   0     2.100     8.030     9.410     5.243    46.932
2010   1   2  18   0     1.830     7.970     5.570     4.040   359.575
2010   1   2  21   0     1.590     7.900     4.760     2.787   276.386
2010   1   3   0   0     1.510     7.700     5.290     2.369   275.085
2010   1   3   3   0     1.720     7.350     5.660     6.230   331.213
2010   1   3   6   0     1.900     6.540     0.930     9.044   356.767
2010   1   3   9   0     2.160     6.590     2.250     8.320    12.282
2010   1   3  12   0     2.670     7.000     1.220    11.735     1.611
2010   1   3  15   0     3.160     7.680     0.510    11.526   351.870
2010   1   3  18   0     3.580     8.480     0.430    11.271   349.159
2010   1   3  21   0     4.110     9.500   359.130    10.883   337.299
2010   1   4   0   0     4.640    10.490   359.870    11.254   338.908
2010   1   4   3   0     4.990    11.280     2.780    11.516   333.324
2010   1   4   6   0     5.250    12.230     6.160     9.834   344.367
2010   1   4   9   0     5.470    13.570     9.910     9.955   348.351
2010   1   4  12   0     5.440    13.180     9.260    10.582   358.809
2010   1   4  15   0     5.220    12.950     7.590     8.072   346.532
2010   1   4  18   0     4.930    12.380     4.000     6.790     7.617
2010   1   4  21   0     4.560    12.020     1.480     7.813    50.401
2010   1   5   0   0     4.400    11.880   358.840    11.833    41.300
2010   1   5   3   0     4.600    11.690   357.470    10.509    44.229
2010   1   5   6   0     4.880    11.190     1.560    17.367    38.876
2010   1   5   9   0     4.920    11.000     5.130    15.744    51.783
2010   1   5  12   0     4.690    11.010     4.310    14.363    45.931
2010   1   5  15   0     4.250    10.920     2.950    10.304    41.892
2010   1   5  18   0     3.690    10.710     2.300     6.129     7.218
2010   1   5  21   0     3.230    10.230     2.610     0.786   255.256
2010   1   6   0   0     2.940    10.000     1.850     2.305    44.648
2010   1   6   3   0     2.850     9.780     0.810     2.526     3.859
2010   1   6   6   0     2.860     9.420   359.590     0.840   347.619
2010   1   6   9   0     2.880     9.240     0.430     2.139    14.621
2010   1   6  12   0     2.900     9.190     1.090     5.362    26.231
2010   1   6  15   0     2.820     9.130     1.540     4.703    40.430
2010   1   6  18   0     2.620     9.040     2.430     6.192    50.964
2010   1   6  21   0     2.380     8.940     3.850     6.436    98.218
2010   1   7   0   0     2.170     8.790     5.640     5.241   116.761
2010   1   7   3   0     1.980     8.490     3.640     5.975   128.136
2010   1   7   6   0     1.800     8.310     6.480     2.017   158.779
2010   1   7   9   0     1.650     8.250     8.900     2.220   139.567
2010   1   7  12   0     1.530     8.220    11.050     2.051    23.565
2010   1   7  15   0     1.420     8.170    12.600     3.197    41.068
2010   1   7  18   0     1.370     8.070    13.050     5.496    38.350
2010   1   7  21   0     1.350     7.920    12.780     4.754    63.651
2010   1   8   0   0     1.310    16.140   260.830     4.089    57.282
2010   1   8   3   0     1.260    16.290   261.020     3.591   139.970
2010   1   8   6   0     1.260    17.100   262.560     5.209   151.319
2010   1   8   9   0     1.350    17.040   262.710     6.421   159.392
2010   1   8  12   0     1.480    16.330   261.670     7.680   177.089
2010   1   8  15   0     1.570    16.090   261.770     8.191   178.951
2010   1   8  18   0     1.640    15.780   261.780     9.223   186.162
2010   1   8  21   0     1.710    15.080   260.580     8.968   188.013
2010   1   9   0   0     1.790    14.670   260.620     9.431   191.250
2010   1   9   3   0     1.810    14.480   260.620     9.425   193.874
2010   1   9   6   0     1.780    14.310   260.600     9.159   194.931
2010   1   9   9   0     1.730    14.070   260.580     8.389   194.285
2010   1   9  12   0     1.690    13.610   260.430     8.784   189.237
2010   1   9  15   0     1.670    13.330   260.680     7.860   192.639
2010   1   9  18   0     1.640    13.170   260.660     9.110   194.753
2010   1   9  21   0     1.570    13.040   260.350     7.413   195.892
2010   1  10   0   0     1.490    12.880   259.760     8.144   206.943
2010   1  10   3   0     1.380    12.700   259.070     7.496   215.662
2010   1  10   6   0     1.260    12.030   260.570     6.414   225.569
2010   1  10   9   0     1.190    14.460   264.850     4.284   233.638
2010   1  10  12   0     1.220    14.430   266.880     3.297   231.774
2010   1  10  15   0     1.350    13.790   265.170     1.342   259.695
2010   1  10  18   0     1.540    13.480   265.100     1.356   309.914
2010   1  10  21   0     1.720    13.290   265.100     3.026    34.635
2010   1  11   0   0     1.820    12.890   265.060     4.744    37.377
2010   1  11   3   0     1.840    12.380   263.930     4.535    48.755
2010   1  11   6   0     1.820    12.110   262.910     4.453    54.597
2010   1  11   9   0     1.730    11.950   262.320     5.360    60.613
2010   1  11  12   0     1.650    11.780   262.450     5.912    61.181
2010   1  11  15   0     1.560    11.360   261.460     5.669    65.288
2010   1  11  18   0     1.500    11.090   260.970     6.477    72.013
2010   1  11  21   0     1.500    11.000   261.260     7.539    68.608
2010   1  12   0   0     1.400    10.950   261.870     4.977    69.781
2010   1  12   3   0     1.250    10.890   262.480     3.470    94.297
2010   1  12   6   0     1.110    10.800   262.940     3.302   135.368
2010   1  12   9   0     0.980    10.610   264.330     3.652   142.565
2010   1  12  12   0     0.910    14.660   256.260     4.446   150.783
2010   1  12  15   0     0.870    14.590   255.120     4.726   127.088
2010   1  12  18   0     0.860    14.460   254.740     3.918   113.621
2010   1  12  21   0     0.860    14.140   254.540     5.053    98.306
2010   1  13   0   0     0.840    13.590   253.020     3.121   107.913
2010   1  13   3   0     0.830     9.860     6.880     3.331   120.492
2010   1  13   6   0     0.930    17.690   262.200     3.668   152.038
2010   1  13   9   0     1.200    17.010   262.240     5.598   151.512
2010   1  13  12   0     1.550    16.260   260.450     5.909   152.047
2010   1  13  15   0     1.840    16.020   260.550     6.996   155.780
2010   1  13  18   0     2.000    15.710   260.490     6.738   169.741
2010   1  13  21   0     2.090    15.460   260.620     6.299   146.461
2010   1  14   0   0     2.190    15.220   259.920     4.126   144.769
2010   1  14   3   0     2.270     9.830   181.580     4.284   130.456
2010   1  14   6   0     2.350     9.900   180.510     4.577   164.932
2010   1  14   9   0     2.460     9.870   179.640     9.324   162.653
2010   1  14  12   0     2.550     9.790   179.460     7.408   168.159
2010   1  14  15   0     2.670     9.830   179.390     8.747   160.011
2010   1  14  18   0     2.910     9.910   179.580     8.357   163.668
2010   1  14  21   0     3.320     9.320   175.300    11.662   159.731
2010   1  15   0   0     3.830     9.130   175.770    12.139   165.643
2010   1  15   3   0     4.350     9.190   176.250    14.513   169.077
2010   1  15   6   0     4.680     9.270   176.380    15.815   175.212
2010   1  15   9   0     4.800     9.310   176.820    15.807   170.496
2010   1  15  12   0     4.800     9.210   177.170    16.198   176.602
2010   1  15  15   0     4.850     9.110   176.730    16.535   166.678
2010   1  15  18   0     5.130     9.140   176.400    17.639   176.197
2010   1  15  21   0     5.550     9.240   175.720    19.619   165.928
2010   1  16   0   0     6.040     9.660   181.000    20.514   178.855
2010   1  16   3   0     6.480     9.960   179.100    21.605   169.600
2010   1  16   6   0     6.810    10.080   177.700    22.177   175.552
2010   1  16   9   0     7.000    10.220   177.020    23.021   167.558
2010   1  16  12   0     7.180    10.560   179.700    22.672   173.364
2010   1  16  15   0     7.280    10.890   180.350    23.744   164.137
2010   1  16  18   0     7.250    10.970   181.570    21.992   174.468
2010   1  16  21   0     7.000    10.980   182.900    22.061   167.646
2010   1  17   0   0     6.990    11.000   183.870    19.602   169.447
2010   1  17   3   0     6.970    11.030   184.440    21.308   166.981
2010   1  17   6   0     6.840    10.990   184.950    19.482   177.264
2010   1  17   9   0     6.700    10.900   185.200    19.662   175.098
2010   1  17  12   0     6.450    10.720   185.770    19.965   181.320
2010   1  17  15   0     6.030    10.210   181.660    18.691   183.312
2010   1  17  18   0     5.760     9.950   180.530    17.534   181.242
2010   1  17  21   0     5.650     9.750   182.160    17.398   178.254
2010   1  18   0   0     5.460     9.250   180.690    16.825   185.423
2010   1  18   3   0     5.220     9.060   179.290    16.371   173.969
2010   1  18   6   0     5.000     8.970   178.500    16.430   180.000
2010   1  18   9   0     4.810     8.880   178.380    16.932   166.161
2010   1  18  12   0     4.860     8.820   180.700    16.551   177.125
2010   1  18  15   0     4.800     8.890   186.370    18.395   189.923
2010   1  18  18   0     4.240     8.590   182.810    15.907   194.788
2010   1  18  21   0     3.700     8.400   183.460     6.883   226.590
2010   1  19   0   0     3.310     8.290   185.940     1.997   290.522
2010   1  19   3   0     3.000     8.090   191.720     3.756   266.643
2010   1  19   6   0     2.750     7.660   189.730     2.899   230.599
2010   1  19   9   0     2.550    11.590   252.300     3.189   246.731
2010   1  19  12   0     2.370    11.180   253.020     4.012   207.459
2010   1  19  15   0     2.210    10.770   253.780     5.841   198.776
2010   1  19  18   0     2.100    10.630   254.640     5.651   181.318
2010   1  19  21   0     2.010    10.820   255.620     8.241   179.235
2010   1  20   0   0     1.900    11.210   256.920     7.890   172.353
2010   1  20   3   0     1.800    11.090   258.260     8.446   160.063
2010   1  20   6   0     1.740    10.970   259.350     7.548   163.054
2010   1  20   9   0     1.710    10.920   259.910     7.202   169.439
2010   1  20  12   0     1.730    10.960   259.620     5.262   170.484
2010   1  20  15   0     1.790    11.250   258.320     5.297   170.876
2010   1  20  18   0     1.860    12.380   256.190     4.003   152.475
2010   1  20  21   0     1.920    13.540   255.540     4.402   148.657
2010   1  21   0   0     1.930    13.250   252.830     5.580   180.000
2010   1  21   3   0     1.970    13.090   251.020     6.731   174.459
2010   1  21   6   0     2.130    12.490   247.310     8.110   175.970
2010   1  21   9   0     2.440    14.420   258.480     9.759   167.573
2010   1  21  12   0     2.760    14.320   257.710    10.365   170.392
2010   1  21  15   0     3.010    13.760   255.980    11.841   154.863
2010   1  21  18   0     3.230    13.450   255.890    12.541   151.678
2010   1  21  21   0     3.520     8.150   178.690    13.274   155.617
2010   1  22   0   0     3.970     8.480   178.470    13.522   161.324
2010   1  22   3   0     4.520     9.020   182.940    15.654   163.637
2010   1  22   6   0     4.900     9.210   181.540    16.788   170.538
2010   1  22   9   0     5.040     9.370   179.660    17.128   165.599
2010   1  22  12   0     5.250     9.740   182.940    16.175   174.466
2010   1  22  15   0     5.550     9.960   182.600    17.497   170.958
2010   1  22  18   0     5.650    10.020   182.370    17.749   177.352
2010   1  22  21   0     5.500     9.990   182.700    16.980   179.595
2010   1  23   0   0     5.200     9.920   183.750    16.030   182.038
2010   1  23   3   0     4.740     9.770   184.970    14.223   184.961
2010   1  23   6   0     4.320     9.290   181.890    12.839   186.350
2010   1  23   9   0     3.900     9.120   181.560    12.455   185.853
2010   1  23  12   0     3.480     9.100   183.100    10.914   187.529
2010   1  23  15   0     3.090     9.580   208.220     9.776   184.929
2010   1  23  18   0     2.770     9.890   216.870     5.960   186.648
2010   1  23  21   0     2.570     9.950   223.860     5.459   166.116
2010   1  24   0   0     2.440     9.970   228.840     3.552   177.903
2010   1  24   3   0     2.400    10.000   231.530     3.177   172.584
2010   1  24   6   0     2.380    11.930   263.900     3.863   199.983
2010   1  24   9   0     2.320    11.760   267.520     4.671   213.826
2010   1  24  12   0     2.280    11.360   262.910     5.713   225.284
2010   1  24  15   0     2.320    11.020   262.550     5.868   232.896
2010   1  24  18   0     2.360     9.910   213.010     6.110   230.579
2010   1  24  21   0     2.310     9.820   207.400     6.000   240.658
2010   1  25   0   0     2.220     9.770   205.170     7.385   248.055
2010   1  25   3   0     2.190    13.560   264.380     5.622   253.467
2010   1  25   6   0     2.190    13.360   261.780     5.998   247.968
2010   1  25   9   0     2.210    13.240   259.840     5.076   246.920
2010   1  25  12   0     2.250    13.050   259.130     6.175   232.369
2010   1  25  15   0     2.320    12.500   257.100     6.894   216.388
2010   1  25  18   0     2.380    12.300   256.340     8.524   203.949
2010   1  25  21   0     2.460    12.370   255.210     9.302   199.467
2010   1  26   0   0     2.650    12.550   254.430    11.989   209.152
2010   1  26   3   0     2.930    12.590   254.200    12.579   201.793
2010   1  26   6   0     3.200     6.850   224.910    14.125   203.534
2010   1  26   9   0     3.570     7.440   234.560    13.232   209.025
2010   1  26  12   0     4.080    13.180   269.350    13.284   203.844
2010   1  26  15   0     4.400    12.930   267.730    15.636   205.008
2010   1  26  18   0     4.490    12.770   265.170    15.748   205.784
2010   1  26  21   0     4.390    12.840   263.400    15.439   214.524
2010   1  27   0   0     4.350    12.950   262.480    14.912   233.261
2010   1  27   3   0     4.710     8.970   257.770    16.053   241.296
2010   1  27   6   0     5.030    10.690   268.760    13.610   238.950
2010   1  27   9   0     4.890    11.420   270.120    13.662   313.013
2010   1  27  12   0     4.780    12.150   268.260    12.507   327.009
2010   1  27  15   0     4.720    12.310   266.370     9.781   333.723
2010   1  27  18   0     4.790    12.220   264.520    15.495   350.003
2010   1  27  21   0     5.010     8.750   314.200    15.128   334.638
2010   1  28   0   0     5.490     9.350   328.380    14.134   343.899
2010   1  28   3   0     6.220    10.310   334.460    14.863   336.695
2010   1  28   6   0     6.810    11.280   339.440    14.767   343.111
2010   1  28   9   0     7.190    12.090   339.480    14.932   336.182
2010   1  28  12   0     7.000    12.260   340.000    15.009   339.851
2010   1  28  15   0     6.600    12.260   340.440    12.586   335.145
2010   1  28  18   0     6.160    12.080   341.610    12.045   339.338
2010   1  28  21   0     5.760    11.900   342.780    11.240   336.400
2010   1  29   0   0     5.410    11.750   343.720    10.107   343.681
2010   1  29   3   0     5.110    11.570   344.390     9.629   346.671
2010   1  29   6   0     4.820    11.340   346.070     9.392     4.764
2010   1  29   9   0     4.640    11.230   347.740     5.482    17.080
2010   1  29  12   0     4.900    11.110   350.150     5.898    30.347
2010   1  29  15   0     5.060    11.060   352.750    12.652   341.809
2010   1  29  18   0     4.830    11.050   355.060    12.622   314.454
2010   1  29  21   0     5.210    11.100   354.270     4.342    17.976
2010   1  30   0   0     5.830    11.730   354.510    14.081     4.358
2010   1  30   3   0     5.890    11.950   354.510    13.045   346.795
2010   1  30   6   0     5.670    11.750   355.760    11.453   344.192
2010   1  30   9   0     5.480    11.130   354.150    12.683   340.422
2010   1  30  12   0     5.440    10.890   355.340    12.671   349.772
2010   1  30  15   0     5.570    10.840   355.510    12.200   343.377
2010   1  30  18   0     5.990    10.960   354.870    13.990   334.149
2010   1  30  21   0     6.450    11.110   354.950    15.415   337.294
2010   1  31   0   0     6.070    11.090   355.590    15.744    10.097
2010   1  31   3   0     5.140    10.880   354.310    14.339    16.615
2010   1  31   6   0     4.370    10.200   349.410    11.069    26.334
2010   1  31   9   0     3.800     9.790   349.040     6.841    40.138
2010   1  31  12   0     3.320     9.190   342.860     5.542    39.435
2010   1  31  15   0     3.080     8.930   343.380     9.162    19.246
2010   1  31  18   0     2.960     8.780   341.230    11.704    23.784
2010   1  31  21   0     2.780     8.510   338.740     7.922     1.302
2010   2   1   0   0     2.550     8.340   335.780     5.090   277.223
2010   2   1   3   0     2.410     8.270   333.340     7.359   300.363
2010   2   1   6   0     2.570     8.070   331.260     8.940   328.586
2010   2   1   9   0     2.770     8.040   329.760    10.355   325.466
2010   2   1  12   0     2.900     8.300   329.060     8.004   331.898
2010   2   1  15   0     2.880     8.480   329.350     6.374   320.666
2010   2   1  18   0     2.730     8.490   330.410     5.128   328.231
2010   2   1  21   0     2.540     8.390   331.520     3.502   336.436
2010   2   2   0   0     2.310     8.260   331.980     2.256    43.743
2010   2   2   3   0     2.050     8.110   332.150     2.796    17.268
2010   2   2   6   0     1.860     7.870   328.710     5.231    10.687
2010   2   2   9   0     1.880     7.540   333.820     8.274   353.476
2010   2   2  12   0     2.230     7.490   349.540     7.677   347.665
2010   2   2  15   0     2.680     7.830   355.200     7.272    12.469
2010   2   2  18   0     2.620     8.290   353.990    11.141    72.232
2010   2   2  21   0     2.360     8.260   356.010     6.950    90.000
2010   2   3   0   0     2.160     7.750     1.620     6.222    37.293
2010   2   3   3   0     2.000     7.350     1.050     7.253    30.950
2010   2   3   6   0     1.840     6.930     2.660     8.157    34.158
2010   2   3   9   0     1.730     6.820   356.700     4.202    31.572
2010   2   3  12   0     1.700     7.620   340.080     3.079    32.400
2010   2   3  15   0     1.650     7.710   340.080     4.051    39.190
2010   2   3  18   0     1.580     7.580   344.000     2.151    47.261
2010   2   3  21   0     1.490     7.490   348.260     1.385    81.694
2010   2   4   0   0     1.410     7.400   350.710     2.874   127.508
2010   2   4   3   0     1.350    13.060   264.620     3.805   133.722
2010   2   4   6   0     1.440     9.710   309.490     5.567   147.024
2010   2   4   9   0     1.760     9.630   334.460     7.974   137.083
2010   2   4  12   0     2.130    14.140   268.170     8.725   152.936
2010   2   4  15   0     2.390     5.650   145.800    13.592   134.285
2010   2   4  18   0     2.730     6.390   148.980    16.093   110.023
2010   2   4  21   0     3.000     7.120   163.590     6.128   184.399
2010   2   5   0   0     3.290     7.530   181.900    14.220   236.880
2010   2   5   3   0     3.870     8.310   180.380    13.869   227.104
2010   2   5   6   0     4.020     8.560   176.080    10.966   215.386
2010   2   5   9   0     3.670     8.460   174.130     5.959   230.379
2010   2   5  12   0     3.360     8.150   173.850     3.808   199.006
